|xin|generic|Elegant Leader Limited|
|xn--0zwm56d|test|Not assigned|测试|
|xn--11b4c3d|generic|VeriSign Sarl|कॉम|
|xn--11b5bs3a9aj6g|test|Not assigned|परीक्षा|
|xn--1ck2e1b|generic|Amazon Registry Services, Inc.|セール|
|xn--1qqw23a|generic|Guangzhou YU Wei Information Technology Co., Ltd.|佛山|
|xn--2scrj9c|country-code|National Internet eXchange of India|ಭಾರತ|
|xn--30rr7y|generic|Excellent First Limited|慈善|
|xn--3bst00m|generic|Eagle Horizon Limited|集团|
|xn--3ds443g|generic|Beijing Tld Registry Technology Limited|在线|
|xn--3e0b707e|country-code|KISA (Korea Internet &amp; Security Agency)|한국|
|xn--3hcrj9c|country-code|National Internet eXchange of India|ଭାରତ|
|xn--3oq18vl8pn36a|brand|Not assigned|大众汽车|
|xn--3oq18vl8pn36a|brand|大众汽车|
|xn--3pxu8k|generic|VeriSign Sarl|点看|
|xn--42c2d9a|generic|VeriSign Sarl|คอม|
|xn--45br5cyl|country-code|National Internet eXchange of India|ভাৰত|
|xn--45brj9c|country-code|National Internet Exchange of India|ভারত|
|xn--45q11c|generic|Zodiac Gemini Ltd|八卦|
|xn--4dbrk0ce|country-code|The Israel Internet Association (RA)|ישראל|
|xn--4gbrim|generic|Helium TLDs Ltd|موقع|
|xn--54b7fta0cc|country-code|Posts and Telecommunications Division|বাংলা|
|xn--55qw42g|generic|China Organizational Name Administration Center|公益|
|xn--55qx5d|generic|China Internet Network Information Center (CNNIC)|公司|
|xn--5su34j936bgsg|brand|Shangri-La International Hotel Management Limited|香格里拉|
|xn--5su34j936bgsg|brand|香格里拉|
|xn--5tzm5g|generic|Global Website TLD Asia Limited|网站|
|xn--6frz82g|brand|Identity Digital Limited|移动|
|xn--6frz82g|brand|移动|
|xn--6qq986b3xl|generic|Tycoon Treasure Limited|我爱你|
|xn--80adxhks|generic|Foundation for Assistance for Internet Technologies and Infrastructure Development (FAITID)|москва|
|xn--80akhbyknj4f|test|Not assigned|испытание|
|xn--80ao21a|country-code|Association of IT Companies of Kazakhstan|қаз|
|xn--80aqecdr1a|generic|Pontificium Consilium de Comunicationibus Socialibus (PCCS) (Pontifical Council for Social Communication)|католик|
|xn--80asehdb|generic|CORE Association|онлайн|
|xn--80aswg|generic|CORE Association|сайт|
|xn--8y0a063a|brand|China United Network Communications Corporation Limited|联通|
|xn--8y0a063a|brand|联通|
|xn--90a3ac|country-code|Serbian National Internet Domain Registry (RNIDS)|срб|
|xn--90ae|country-code|Imena.BG AD|бг|
|xn--90ais|country-code|Belarusian Cloud Technologies LLC|бел|
|xn--9dbq2a|generic|VeriSign Sarl|קום|
|xn--9et52u|generic|RISE VICTORY LIMITED|时尚|
|xn--9krt00a|generic|Sina Corporation|微博|
|xn--9t4b11yi5a|test|Not assigned|테스트|
|xn--b4w605ferd|brand|Temasek Holdings (Private) Limited|淡马锡|
|xn--b4w605ferd|brand|淡马锡|
|xn--bck1b9a5dre4c|generic|Amazon Registry Services, Inc.|ファッション|
|xn--c1avg|generic|Public Interest Registry|орг|
|xn--c2br7g|generic|VeriSign Sarl|नेट|
|xn--cck2b3b|generic|Amazon Registry Services, Inc.|ストア|
|xn--cckwcxetd|brand|Amazon Registry Services, Inc.|アマゾン|
|xn--cckwcxetd|brand|アマゾン|
|xn--cg4bki|brand|SAMSUNG SDS CO., LTD|삼성|
|xn--cg4bki|brand|삼성|
|xn--clchc0ea0b2g2a9gcd|country-code|Singapore Network Information Centre (SGNIC) Pte Ltd|சிங்கப்பூர்|
|xn--czr694b|generic|Internet DotTrademark Organisation Limited|商标|
|xn--czrs0t|generic|Binky Moon, LLC|商店|
|xn--czru2d|generic|Zodiac Aquarius Limited|商城|
|xn--d1acj3b|generic|The Foundation for Network Initiatives “The Smart Internet”|дети|
|xn--d1alf|country-code|Macedonian Academic Research Network Skopje|мкд|
|xn--deba0ad|test|Not assigned|טעסט|
|xn--e1a4c|country-code|EURid vzw|ею|
|xn--eckvdtc9d|generic|Amazon Registry Services, Inc.|ポイント|
|xn--efvy88h|generic|Guangzhou YU Wei Information and Technology Co.,Ltd|新闻|
|xn--estv75g|brand|Not assigned|工行|
|xn--estv75g|brand|工行|
|xn--fct429k|generic|Amazon Registry Services, Inc.|家電|
|xn--fhbei|generic|VeriSign Sarl|كوم|
|xn--fiq228c5hs|generic|TLD REGISTRY LIMITED|中文网|
|xn--fiq64b|brand|CITIC Group Corporation|中信|
|xn--fiq64b|brand|中信|
|xn--fiqs8s|country-code|China Internet Network Information Center (CNNIC)|中国|
|xn--fiqz9s|country-code|China Internet Network Information Center (CNNIC)|中國|
|xn--fjq720a|generic|Binky Moon, LLC|娱乐|
|xn--flw351e|brand|Charleston Road Registry Inc.|谷歌|
|xn--flw351e|brand|谷歌|
|xn--fpcrj9c3d|country-code|National Internet Exchange of India|భారత్|
|xn--fzc2c9e2c|country-code|LK Domain Registry|ලංකා|
|xn--fzys8d69uvgm|brand|PCCW Enterprises Limited|電訊盈科|
|xn--fzys8d69uvgm|brand|電訊盈科|
|xn--g2xx48c|generic|Nawang Heli(Xiamen) Network Service Co., LTD.|购物|
|xn--g6w251d|test|Not assigned|測試|
|xn--gckr3f0f|generic|Amazon Registry Services, Inc.|クラウド|
|xn--gecrj9c|country-code|National Internet Exchange of India|ભારત|
|xn--gk3at1e|generic|Amazon Registry Services, Inc.|通販|
|xn--h2breg3eve|country-code|National Internet eXchange of India|भारतम्|
|xn--h2brj9c8c|country-code|National Internet eXchange of India|भारोत|
|xn--h2brj9c|country-code|National Internet Exchange of India|भारत|
|xn--hgbk6aj7f53bba|test|Not assigned|آزمایشی|
|xn--hlcj6aya9esc7a|test|Not assigned|பரிட்சை|
|xn--hxt814e|generic|Zodiac Taurus Ltd.|网店|
|xn--i1b6b1a6a2e|generic|Public Interest Registry|संगठन|
|xn--imr513n|generic|Internet DotTrademark Organisation Limited|餐厅|
|xn--io0a7i|generic|China Internet Network Information Center (CNNIC)|网络|
|xn--j1aef|generic|VeriSign Sarl|ком|
|xn--j1amh|country-code|Ukrainian Network Information Centre (UANIC), Inc.|укр|
|xn--j6w193g|country-code|Hong Kong Internet Registration Corporation Ltd.|香港|
|xn--jlq480n2rg|brand|Amazon Registry Services, Inc.|亚马逊|
|xn--jlq480n2rg|brand|亚马逊|
|xn--jlq61u9w7b|brand|Not assigned|诺基亚|
|xn--jlq61u9w7b|brand|诺基亚|
|xn--jvr189m|generic|Amazon Registry Services, Inc.|食品|
|xn--jxalpdlp|test|Not assigned|δοκιμή|
|xn--kcrx77d1x4a|brand|Koninklijke Philips N.V.|飞利浦|
|xn--kcrx77d1x4a|brand|飞利浦|
|xn--kgbechtv|test|Not assigned|إختبار|
|xn--kprw13d|country-code|Taiwan Network Information Center (TWNIC)|台湾|
|xn--kpry57d|country-code|Taiwan Network Information Center (TWNIC)|台灣|
|xn--kpu716f|generic|Not assigned|手表|
|xn--kput3i|generic|Beijing RITT-Net Technology Development Co., Ltd|手机|
|xn--l1acc|country-code|Datacom Co.,Ltd|мон|
|xn--lgbbat1ad8j|country-code|CERIST|الجزائر|
|xn--mgb9awbf|country-code|Telecommunications Regulatory Authority (TRA)|عمان|
|xn--mgba3a3ejt|brand|Aramco Services Company|ارامكو|
|xn--mgba3a3ejt|brand|ارامكو|
|xn--mgba3a4f16a|country-code|Institute for Research in Fundamental Sciences (IPM)|ایران|
|xn--mgba7c0bbn0a|generic|Competrol (Luxembourg) Sarl|العليان|
|xn--mgbaakc7dvf|brand|Not assigned|اتصالات|
|xn--mgbaakc7dvf|brand|اتصالات|
|xn--mgbaam7a8h|country-code|Telecommunications and Digital Government Regulatory Authority (TDRA)|امارات|
|xn--mgbab2bd|generic|CORE Association|بازار|
|xn--mgbah1a3hjkrd|country-code|Université de Nouakchott Al Aasriya|موريتانيا|
|xn--mgbai9azgqp6j|country-code|National Telecommunication Corporation|پاکستان|
|xn--mgbayh7gpa|country-code|Ministry of Digital Economy and Entrepreneurship (MoDEE)|الاردن|
|xn--mgbb9fbpob|generic|Not assigned|موبايلي|
|xn--mgbbh1a71e|country-code|National Internet Exchange of India|بھارت|
|xn--mgbbh1a|country-code|National Internet eXchange of India|بارت|
|xn--mgbc0a9azcg|country-code|Agence Nationale de Réglementation des Télécommunications (ANRT)|المغرب|
|xn--mgbca7dzdo|generic|Abu Dhabi Systems and Information Centre|ابوظبي|
|xn--mgbcpq6gpa1a|country-code|Telecommunications Regulatory Authority (TRA)|البحرين|
|xn--mgberp4a5d4ar|country-code|Communications, Space and Technology Commission|السعودية|
|xn--mgbgu82a|country-code|National Internet eXchange of India|ڀارت|
|xn--mgbi4ecexp|generic|Pontificium Consilium de Comunicationibus Socialibus (PCCS) (Pontifical Council for Social Communication)|كاثوليك|
|xn--mgbpl2fh|country-code|Sudan Internet Society|سودان|
|xn--mgbt3dhd|generic|Emergency Back-End Registry Operator Program - ICANN|همراه|
|xn--mgbtx2b|country-code|Communications and Media Commission (CMC)|عراق|
|xn--mgbx4cd0ab|country-code|MYNIC Berhad|مليسيا|
|xn--mix891f|country-code|Macao Post and Telecommunications Bureau (CTT)|澳門|
|xn--mk1bu44c|generic|VeriSign Sarl|닷컴|
|xn--mxtq1m|generic|Net-Chinese Co., Ltd.|政府|
|xn--ngbc5azd|generic|International Domain Registry Pty. Ltd.|شبكة|
|xn--ngbe9e0a|generic|Kuwait Finance House|بيتك|
|xn--ngbrx|generic|League of Arab States|عرب|
|xn--node|country-code|Information Technologies Development Center (ITDC)|გე|
|xn--nqv7fs00ema|generic|Public Interest Registry|组织机构|
|xn--nqv7f|generic|Public Interest Registry|机构|
|xn--nyqy26a|generic|Stable Tone Limited|健康|
|xn--o3cw4h|country-code|Thai Network Information Center Foundation|ไทย|
|xn--ogbpf8fl|country-code|National Agency for Network Services (NANS)|سورية|
|xn--otu796d|generic|Jiang Yu Liang Cai Technology Company Limited|招聘|
|xn--p1acf|generic|Rusnames Limited|рус|
|xn--p1ai|country-code|Coordination Center for TLD RU|рф|
|xn--pbt977c|generic|Not assigned|珠宝|
|xn--pgbs0dh|country-code|Agence Tunisienne d&#x27;Internet|تونس|
|xn--pssy2u|generic|VeriSign Sarl|大拿|
|xn--q7ce6a|country-code|Lao National Internet Center (LANIC), Ministry of Technology and Communications|ລາວ|
|xn--q9jyb4c|generic|Charleston Road Registry Inc.|みんな|
|xn--qcka1pmc|brand|Charleston Road Registry Inc.|グーグル|
|xn--qcka1pmc|brand|グーグル|
|xn--qxa6a|country-code|EURid vzw|ευ|
|xn--qxam|country-code|ICS-FORTH GR|ελ|
|xn--rhqv96g|generic|Stable Tone Limited|世界|
|xn--rovu88b|generic|Amazon Registry Services, Inc.|書籍|
|xn--rvc1e0am3e|country-code|National Internet eXchange of India|ഭാരതം|
|xn--s9brj9c|country-code|National Internet Exchange of India|ਭਾਰਤ|
|xn--ses554g|generic|KNET Co., Ltd|网址|
|xn--t60b56a|generic|VeriSign Sarl|닷넷|
|xn--tckwe|generic|VeriSign Sarl|コム|
|xn--tiq49xqyj|generic|Pontificium Consilium de Comunicationibus Socialibus (PCCS) (Pontifical Council for Social Communication)|天主教|
|xn--unup4y|generic|Binky Moon, LLC|游戏|
|xn--vermgensberater-ctb|brand|Deutsche Vermögensberatung Aktiengesellschaft DVAG|vermögensberater|
|xn--vermgensberater-ctb|brand|vermögensberater|
|xn--vermgensberatung-pwb|brand|Deutsche Vermögensberatung Aktiengesellschaft DVAG|vermögensberatung|
|xn--vermgensberatung-pwb|brand|vermögensberatung|
|xn--vhquv|generic|Binky Moon, LLC|企业|
|xn--vuq861b|generic|Beijing Tele-info Technology Co., Ltd.|信息|
|xn--w4r85el8fhu5dnra|brand|Kerry Trading Co. Limited|嘉里大酒店|
|xn--w4r85el8fhu5dnra|brand|嘉里大酒店|
|xn--w4rs40l|brand|Kerry Trading Co. Limited|嘉里|
|xn--w4rs40l|brand|嘉里|
|xn--wgbh1c|country-code|National Telecommunication Regulatory Authority - NTRA|مصر|
|xn--wgbl6a|country-code|Communications Regulatory Authority|قطر|
|xn--xhq521b|generic|Guangzhou YU Wei Information Technology Co., Ltd.|广东|
|xn--xkc2al3hye2a|country-code|LK Domain Registry|இலங்கை|
|xn--xkc2dl3a5ee0h|country-code|National Internet Exchange of India|இந்தியா|
|xn--y9a3aq|country-code|&quot;Internet Society&quot; Non-governmental Organization|հայ|
|xn--yfro4i67o|country-code|Singapore Network Information Centre (SGNIC) Pte Ltd|新加坡|
|xn--ygbi2ammx|country-code|Ministry of Telecom &amp; Information Technology (MTIT)|فلسطين|
|xn--zckzah|test|Not assigned|テスト|
|xn--zfr164b|generic|China Organizational Name Administration Center|政务|
|xperia|generic|Not assigned|
|xxx|sponsored|ICM Registry LLC|
|xyz|generic|XYZ.COM LLC|
|yachts|generic|XYZ.COM LLC|
|yahoo|brand|Yahoo Inc.|
|yahoo|brand|Yahoo!|
|yamaxun|brand|Amazon Registry Services, Inc.|
|yamaxun|brand|Amazon (Amazon China)|
|yandex|brand|YANDEX LLC|
|yandex|brand|Yandex|
|ye|country-code|TeleYemen|
|yodobashi|brand|YODOBASHI CAMERA CO.,LTD.|
|yodobashi|brand|Yodobashi Camera|
|yoga|generic|Registry Services, LLC|
|yokohama|generic|GMO Registry, Inc.|
|youtube|brand|Charleston Road Registry Inc.|
|youtube|brand|Google (YouTube)|
|you|generic|Amazon Registry Services, Inc.|
|yt|country-code|Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.)|
|yun|generic|Beijing Qihu Keji Co., Ltd.|
|zappos|brand|Amazon Registry Services, Inc.|
|zappos|brand|Amazon (Zappos)|
|zara|brand|Inditex (Zara)|
|zara|brand|Industria de Diseño Textil, S.A. (INDITEX, S.A.)|
|za|country-code|ZA Domain Name Authority|
|zero|generic|Amazon Registry Services, Inc.|
|zippo|brand|Not assigned|
|zippo|brand|Zippo|
|zip|generic|Charleston Road Registry Inc.|
|zm|country-code|Zambia Information and Communications Technology Authority (ZICTA)|
|zone|generic|Binky Moon, LLC|
|zuerich|generic|Kanton Zürich (Canton of Zurich)|
|zw|country-code|Postal and Telecommunications Regulatory Authority of Zimbabwe (POTRAZ)|
|coop|pseudo-sld:cn|custom|
|ah|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|bj|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|cq|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|fj|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|gd|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|gs|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|gx|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|gz|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|ha|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|hb|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|he|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|hi|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|hk|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|hl|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|hn|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|jl|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|js|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|jx|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|ln|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|mo|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|nm|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|nx|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|qh|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|sc|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|sd|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|sh|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|sn|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|sx|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|tj|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|tw|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|xj|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|xz|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|yn|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
|zj|pseudo-sld:cn|MIIT(https://domain.miit.gov.cn/)|
